,height,weight,max_grade,years_climbing,age,sex
930,172,78,62,22,40.0,0
931,172,63,57,17,,0
932,172,63,55,15,44.0,0
933,190,73,53,32,44.0,0
934,184,88,59,27,42.0,0
935,176,78,36,23,,0
936,0,0,46,2017,,0
937,0,0,46,17,36.0,1
938,70,63,46,17,35.0,0
939,0,68,53,31,,0
940,0,0,53,17,,0
941,175,73,49,16,32.0,0
942,0,0,51,2017,,0
943,0,0,44,17,,0
944,0,0,53,17,,0
945,184,0,36,16,33.0,0
946,0,0,62,17,,0
947,0,0,53,2017,,0
948,185,63,53,18,34.0,0
949,0,0,62,17,,0
950,185,73,64,17,37.0,0
951,0,0,62,17,,0
952,190,78,49,17,39.0,0
953,0,0,46,17,,0
954,177,73,53,20,46.0,0
955,183,73,53,21,,0
956,176,73,49,25,41.0,0
957,0,58,62,17,40.0,0
958,0,0,53,2017,,0
959,0,0,59,2017,,0
960,180,73,53,20,46.0,0
961,0,0,62,17,,0
962,0,0,44,17,,0
963,158,58,49,17,41.0,1
964,0,0,59,17,,0
965,0,0,1,17,,0
966,175,63,53,2017,,1
967,174,73,59,22,38.0,0
968,180,0,59,35,49.0,0
969,0,0,62,2017,,0
970,0,0,53,17,,0
971,0,0,31,2017,,0
972,0,0,42,2017,,1
973,183,73,51,21,45.0,0
974,174,68,62,16,33.0,0
975,0,53,53,18,40.0,0
976,189,83,57,30,44.0,0
977,165,68,42,17,32.0,0
978,0,78,62,17,37.0,0
979,180,68,49,16,,0
980,0,68,57,22,41.0,0
981,176,58,53,17,39.0,0
982,0,0,59,17,,0
983,0,0,49,17,,0
984,179,0,42,16,43.0,0
985,176,68,57,33,52.0,0
986,183,78,51,25,,0
987,0,0,64,2017,,0
988,197,78,53,16,43.0,0
989,0,0,57,2017,,0
990,162,48,51,21,43.0,1
991,0,0,49,17,,0
992,173,63,40,17,38.0,0
993,169,0,57,17,46.0,1
994,177,73,49,17,51.0,0
995,182,83,38,15,,0
996,186,73,51,24,43.0,0
997,0,0,59,17,,0
998,185,0,51,17,,0
999,0,0,40,17,,0
1000,0,63,55,24,43.0,0
1001,183,73,33,15,42.0,0
1002,191,83,36,27,,0
1003,195,83,55,24,57.0,0
1004,158,48,57,17,49.0,1
1005,0,0,40,2017,,0
1006,0,0,70,19,,0
1007,182,73,59,23,43.0,0
1008,181,0,44,19,43.0,0
1009,178,78,64,22,40.0,0
1010,193,83,49,16,42.0,0
1011,100,100,62,47,,0
1012,188,88,40,16,33.0,0
1013,0,0,49,2017,,0
1014,170,63,59,17,,0
1015,187,78,62,19,,0
1016,170,63,53,19,45.0,0
1017,0,0,49,17,,1
1018,0,63,59,37,51.0,0
1019,173,68,70,17,29.0,0
1020,161,53,53,18,34.0,1
1021,0,0,51,17,,1
1022,185,73,53,19,,0
1023,0,0,55,17,,0
1024,0,63,53,17,38.0,0
1025,0,0,64,18,36.0,0
1026,178,73,49,17,46.0,0
1027,180,78,46,16,,0
1028,0,0,29,2017,,0
1029,0,0,57,2017,,0
1030,0,0,38,16,,0
1031,0,0,70,19,34.0,0
1032,178,73,51,20,47.0,0
1033,0,0,57,17,,0
1034,176,78,51,29,41.0,0
1035,0,0,40,2017,,0
1036,182,83,40,15,43.0,0
1037,152,48,51,16,33.0,1
1038,0,0,53,17,,0
1039,164,58,66,16,34.0,0
1040,183,78,59,17,36.0,0
1041,0,0,46,2017,,0
1042,0,73,44,17,47.0,0
1043,0,0,29,2017,,0
1044,180,0,38,15,43.0,0
1045,190,93,49,16,40.0,0
1046,186,68,64,17,34.0,0
1047,0,0,49,2017,,0
1048,184,83,57,29,45.0,0
1049,0,0,49,18,,0
1050,184,63,59,16,32.0,0
1051,0,0,51,2017,,0
1052,100,100,64,30,33.0,0
1053,0,0,59,2017,,0
1054,0,0,53,17,,0
1055,0,0,51,2017,,0
1056,177,73,53,22,42.0,0
1057,0,0,55,17,,0
1058,0,0,53,17,,0
1059,177,63,53,18,36.0,0
1060,0,0,59,17,,0
1061,0,0,49,2017,,0
1062,0,0,66,2017,,0
1063,0,0,62,37,,0
1064,163,48,53,18,39.0,1
1065,181,83,53,19,,0
1066,0,0,53,2017,,0
1067,0,0,49,20,43.0,0
1068,174,63,62,17,46.0,0
1069,183,73,57,22,43.0,0
1070,0,0,38,2017,,0
1071,180,68,51,18,41.0,0
1072,184,73,57,29,49.0,0
1073,180,73,40,18,41.0,0
1074,181,83,49,18,45.0,0
1075,183,78,53,2017,60.0,0
1076,185,83,64,19,38.0,0
1077,169,68,66,18,34.0,0
1078,170,58,59,20,34.0,0
1079,180,73,59,36,,0
1080,183,78,59,15,35.0,0
1081,0,0,64,17,,0
1082,178,73,40,28,46.0,0
1083,181,73,44,16,39.0,0
1084,0,0,57,2017,,0
1085,178,78,53,28,44.0,0
1086,175,68,59,16,39.0,0
1087,177,73,59,16,38.0,0
1088,0,0,49,2017,,1
1089,176,73,53,27,48.0,0
1090,0,0,21,2017,,0
1091,172,68,51,29,44.0,0
1092,0,0,44,2017,,0
1093,180,73,38,17,34.0,0
1094,0,0,46,2017,,0
1095,0,0,62,2017,,0
1096,0,0,53,2017,,0
1097,0,0,62,2017,,0
1098,0,0,57,17,,0
1099,173,68,57,20,37.0,0
1100,176,83,53,24,41.0,0
1101,0,0,53,2017,,0
1102,177,58,62,2017,49.0,0
1103,175,63,53,29,45.0,0
1104,0,0,49,17,,0
1105,183,83,49,17,40.0,0
1106,176,63,57,19,38.0,0
1107,165,53,29,15,,1
1108,0,0,53,2017,,0
1109,178,68,51,17,40.0,0
1110,170,63,55,17,44.0,0
1111,2,0,59,17,,0
1112,183,0,51,17,,0
1113,200,88,55,18,33.0,0
1114,168,53,57,18,41.0,1
1115,179,0,62,17,38.0,0
1116,165,68,55,22,40.0,0
1117,165,58,72,17,41.0,0
1118,174,68,51,17,45.0,0
1119,174,68,57,17,33.0,0
1120,183,88,51,20,43.0,0
1121,180,73,55,17,39.0,0
1122,176,68,53,36,53.0,0
1123,0,0,53,19,46.0,0
1124,0,0,55,2017,,0
1125,0,0,36,2017,,0
1126,172,63,55,18,36.0,0
1127,0,0,21,2017,,0
1128,165,63,64,24,40.0,0
1129,180,68,64,22,40.0,0
1130,0,83,21,15,37.0,0
1131,0,0,49,2017,,0
1132,66,68,55,20,,0
1133,0,0,57,23,,0
1134,0,0,40,17,,0
1135,0,0,46,2017,,0
1136,0,0,33,2017,,0
1137,165,68,62,17,48.0,0
1138,0,0,59,2017,,0
1139,165,0,49,19,32.0,0
1140,183,73,66,17,,0
1141,0,0,64,24,,0
1142,0,73,57,16,,0
1143,0,83,64,19,38.0,0
1144,172,58,57,26,43.0,0
1145,0,63,64,17,,0
1146,155,68,59,25,42.0,0
1147,172,63,36,16,36.0,0
1148,0,0,57,2017,,0
1149,190,88,57,25,40.0,0
1150,186,73,62,19,35.0,0
1151,167,0,38,16,,1
1152,179,63,62,25,44.0,0
1153,0,0,49,17,,0
1154,0,0,36,2017,,1
1155,176,63,57,18,32.0,0
1156,180,73,62,27,47.0,0
1157,186,73,36,17,,0
1158,172,63,44,15,35.0,0
1159,186,83,51,24,46.0,0
1160,0,0,33,2017,,0
1161,184,73,44,21,,0
1162,0,0,51,18,,1
1163,175,68,36,16,,0
1164,0,0,13,17,,1
1165,0,63,62,17,,0
1166,0,0,59,27,45.0,0
1167,0,0,51,2017,,0
1168,178,68,57,16,39.0,0
1169,60,0,59,17,,0
1170,0,0,36,2017,,1
1171,180,68,55,40,52.0,0
1172,180,68,55,30,,0
1173,0,0,62,2017,,0
1174,0,0,49,2017,,0
1175,0,0,51,17,,0
1176,174,58,36,18,,0
1177,66,68,66,17,29.0,0
1178,0,0,46,2017,,0
1179,0,0,66,20,31.0,0
1180,0,0,57,2017,,0
1181,70,73,53,18,,0
1182,177,63,70,19,30.0,0
1183,173,63,66,26,37.0,0
1184,0,0,57,17,37.0,0
1185,0,0,46,17,,0
1186,183,78,49,18,,0
1187,190,88,64,16,36.0,0
1188,195,78,53,24,40.0,0
1189,0,73,53,17,,0
1190,6,100,62,17,31.0,0
1191,0,63,59,17,33.0,0
1192,0,0,55,17,,0
1193,171,68,51,19,41.0,0
1194,180,0,51,19,39.0,0
1195,185,68,53,17,45.0,0
1196,5,63,59,18,38.0,1
1197,5,0,57,19,32.0,0
1198,184,78,53,40,54.0,0
1199,184,73,51,28,47.0,0
1200,0,0,42,2017,,0
1201,0,0,46,2017,,0
1202,0,63,33,17,37.0,0
1203,0,0,49,2017,,0
1204,175,63,53,15,34.0,0
1205,155,40,53,6,,0
1206,175,63,49,22,65.0,0
1207,0,0,59,2017,,0
1208,177,68,59,20,38.0,0
1209,167,0,49,15,40.0,1
1210,0,0,51,17,,0
1211,0,0,55,2017,,0
1212,0,0,46,16,,0
1213,184,73,62,17,41.0,0
1214,0,0,57,2017,,0
1215,0,58,57,22,30.0,0
1216,170,73,38,16,35.0,0
1217,180,78,42,17,46.0,0
1218,0,0,42,2017,,0
1219,0,0,55,2017,,0
1220,185,78,51,21,,0
1221,0,0,49,2017,,0
1222,172,63,51,16,38.0,0
1223,185,78,51,25,42.0,0
1224,172,68,62,2017,45.0,0
1225,0,0,49,17,41.0,0
1226,184,73,55,16,43.0,0
1227,180,63,53,38,55.0,0
1228,6,83,38,15,40.0,0
1229,182,73,59,21,44.0,0
1230,0,0,64,17,,0
1231,170,0,36,17,37.0,0
1232,65,0,55,20,40.0,1
1233,190,83,44,18,44.0,0
1234,170,68,40,15,38.0,0
1235,170,58,36,20,43.0,0
1236,0,73,62,15,35.0,0
1237,0,73,64,24,46.0,0
1238,0,78,53,23,40.0,0
1239,178,68,49,18,46.0,0
1240,0,0,44,17,36.0,0
1241,172,63,46,16,32.0,0
1242,75,93,53,19,34.0,0
1243,0,0,62,2017,,0
1244,182,0,49,38,57.0,0
1245,0,0,62,17,,0
1246,167,53,66,18,32.0,0
1247,167,58,53,16,32.0,0
1248,0,0,64,19,34.0,0
1249,10,0,62,27,43.0,0
1250,174,68,40,15,46.0,1
1251,187,93,59,27,44.0,0
1252,70,68,59,17,37.0,0
1253,170,63,57,32,46.0,0
1254,0,63,57,25,48.0,0
1255,0,0,53,2017,,0
1256,0,0,51,17,,0
1257,0,0,62,18,39.0,0
1258,0,0,62,2017,,0
1259,0,0,64,22,,0
1260,167,58,66,23,38.0,0
1261,0,0,57,17,,0
1262,0,0,46,17,,0
1263,174,73,55,25,42.0,0
1264,0,0,51,2017,,0
1265,0,0,57,22,,0
1266,183,73,53,15,37.0,0
1267,0,0,59,2017,,0
1268,188,78,57,22,48.0,0
1269,0,0,44,2017,,0
1270,0,0,46,17,,1
1271,178,68,59,22,35.0,0
1272,0,0,51,2017,,0
1273,189,73,59,19,35.0,0
1274,178,73,53,23,42.0,0
1275,0,0,55,17,,0
1276,0,0,64,2017,,0
1277,0,0,57,2017,,0
1278,0,0,53,2017,,0
1279,178,78,57,17,36.0,0
1280,175,73,64,23,47.0,0
1281,90,0,57,17,34.0,0
1282,185,73,51,20,38.0,0
1283,0,0,42,2017,,0
1284,0,0,51,2017,,0
1285,0,0,57,17,,0
1286,185,83,46,19,,0
1287,185,68,57,32,32.0,0
1288,185,78,57,17,,0
1289,0,0,40,2017,,0
1290,175,63,40,16,,0
1291,177,73,62,19,32.0,0
1292,0,0,59,17,,0
1293,174,63,62,42,,0
1294,0,0,59,17,,0
1295,0,0,55,2017,,0
1296,0,0,53,2017,,0
1297,0,0,62,2017,,0
1298,0,0,55,17,,0
1299,178,73,53,20,43.0,0
1300,175,100,55,23,,0
1301,0,0,70,2017,,0
1302,178,83,57,23,,0
1303,0,0,57,2017,,0
1304,0,0,57,2017,,0
1305,0,0,62,17,,0
1306,187,83,51,15,46.0,0
1307,0,0,66,2017,,0
1308,0,68,57,19,,0
1309,0,0,62,2017,,0
1310,185,68,44,16,31.0,0
1311,0,0,62,17,,0
1312,175,73,49,17,40.0,0
1313,255,63,68,25,39.0,0
1314,172,63,57,16,37.0,0
1315,178,83,51,22,16.0,0
1316,172,68,55,37,52.0,0
1317,0,0,62,2017,,0
1318,172,63,57,19,33.0,0
1319,180,73,57,27,48.0,0
1320,185,68,51,17,,0
1321,5,0,57,23,31.0,0
1322,0,0,62,17,,0
1323,0,0,53,2017,,0
1324,180,73,49,17,,0
1325,0,0,59,2017,,0
1326,173,0,57,24,38.0,0
1327,0,0,1,17,,0
1328,183,68,59,22,38.0,0
1329,0,83,51,15,38.0,0
1330,180,73,64,116,,0
1331,0,0,51,17,31.0,0
1332,180,68,66,19,,0
1333,6,63,57,17,39.0,0
1334,0,0,36,2017,,0
1335,176,68,57,2017,,0
1336,184,83,44,17,44.0,0
1337,0,0,62,2017,,0
1338,184,73,36,17,40.0,0
1339,174,68,21,17,49.0,0
1340,183,100,62,26,41.0,0
1341,176,68,64,19,32.0,0
1342,0,63,55,17,34.0,0
1343,0,0,44,2017,,0
1344,0,0,44,2017,,0
1345,0,0,57,17,,0
1346,177,68,66,16,32.0,0
1347,0,0,55,2017,,0
1348,0,0,64,17,,0
1349,0,0,57,2017,,0
1350,175,68,62,20,40.0,0
1351,0,0,55,29,50.0,0
1352,175,73,64,16,34.0,0
1353,0,0,49,19,52.0,1
1354,0,0,49,17,,1
1355,168,68,64,17,32.0,0
1356,183,63,62,20,29.0,0
1357,160,58,57,19,38.0,0
1358,0,0,51,17,,0
1359,0,0,36,2017,,0
1360,162,63,57,35,52.0,0
1361,0,0,49,21,,1
1362,5,93,53,23,38.0,0
1363,176,0,44,18,41.0,0
1364,158,83,49,24,43.0,0
1365,180,73,68,20,40.0,0
1366,70,63,64,21,37.0,0
1367,0,0,53,16,32.0,0
1368,0,0,62,17,,0
1369,0,0,64,17,,0
1370,178,63,55,27,38.0,0
1371,68,68,64,18,37.0,0
1372,169,68,33,20,42.0,1
1373,0,0,59,2017,,0
1374,175,73,59,19,35.0,0
1375,170,58,57,17,36.0,0
1376,0,0,36,2017,,0
1377,75,78,46,16,39.0,0
1378,0,0,59,17,,0
1379,0,68,49,22,46.0,0
1380,183,0,55,15,29.0,0
1381,0,0,40,38,49.0,0
1382,175,0,59,21,32.0,0
1383,0,0,53,17,,0
1384,173,0,49,20,,1
1385,0,0,53,17,,0
1386,173,73,64,16,29.0,0
1387,0,0,53,2017,,0
1388,0,0,51,17,,0
1389,70,0,51,17,34.0,0
1390,180,68,55,16,50.0,0
1391,183,73,51,17,41.0,0
1392,178,73,59,17,39.0,0
1393,0,0,36,2017,,0
1394,0,0,53,2017,,0
1395,6,0,59,22,,0
1396,180,68,55,17,32.0,0
1397,0,0,49,2017,,0
1398,170,58,49,20,44.0,0
1399,70,68,51,16,,0
1400,174,0,57,15,34.0,0
1401,158,0,62,37,56.0,1
1402,0,0,57,2017,,0
1403,180,73,62,27,31.0,0
1404,170,0,55,20,44.0,0
1405,180,68,53,15,41.0,0
1406,0,0,57,17,,0
1407,0,0,53,2017,,0
1408,172,68,33,15,46.0,0
1409,0,0,33,2017,,0
1410,183,63,49,17,37.0,0
1411,180,68,44,18,,0
1412,180,78,59,18,41.0,0
1413,0,0,68,17,,0
1414,0,0,59,21,,0
1415,0,63,55,17,,0
1416,181,0,51,20,,0
1417,0,0,57,17,32.0,0
1418,0,0,51,20,45.0,0
1419,0,0,51,2017,,0
1420,0,0,64,20,,0
1421,0,0,62,17,,0
1422,0,0,59,2017,,0
1423,0,0,49,2017,,0
1424,168,63,57,17,35.0,1
1425,172,0,57,23,42.0,0
1426,176,63,66,19,36.0,0
1427,182,68,64,28,43.0,0
1428,72,73,55,16,37.0,0
1429,0,0,53,17,,0
1430,181,73,62,19,36.0,0
1431,120,100,59,14,,0
1432,0,0,51,2017,,0
1433,0,0,49,17,,0
1434,0,0,51,17,,0
1435,174,63,55,24,42.0,0
1436,0,0,36,2017,,0
1437,22,40,59,22,53.0,0
1438,180,83,51,26,42.0,0
1439,0,0,44,2017,,0
1440,0,0,59,17,,0
1441,0,0,44,2017,,0
1442,184,73,49,15,42.0,0
1443,0,0,62,17,32.0,0
1444,162,53,62,18,37.0,0
1445,0,0,55,23,,0
1446,0,0,59,17,,0
1447,172,63,55,27,42.0,0
1448,175,73,55,17,35.0,0
1449,0,0,46,2017,,0
1450,0,0,64,17,,0
1451,0,0,31,2017,,0
1452,5,58,64,17,40.0,0
1453,182,63,66,16,38.0,0
1454,182,0,40,28,,0
1455,0,68,59,18,37.0,0
1456,0,0,21,2017,,0
1457,169,68,59,21,32.0,0
1458,163,53,57,19,28.0,1
1459,170,68,57,19,40.0,0
1460,0,0,1,17,,0
1461,170,63,57,15,34.0,0
1462,0,63,59,19,30.0,0
1463,174,63,62,2017,,0
1464,178,68,55,22,43.0,0
1465,0,0,44,2017,,0
1466,0,0,55,17,,1
1467,181,88,49,26,43.0,0
1468,0,0,51,2017,,1
1469,180,63,68,17,31.0,0
1470,175,63,51,17,32.0,0
1471,1,100,55,2017,,0
1472,173,68,44,34,52.0,0
1473,0,0,1,2017,,0
1474,170,63,68,21,38.0,0
1475,0,0,68,2017,,0
1476,0,0,68,2017,,0
1477,0,0,70,2017,,0
1478,0,0,70,2017,,0
1479,0,0,70,2017,,0
1480,0,0,68,2017,,0
1481,0,0,70,2017,,0
1482,0,0,68,2017,,0
1483,0,0,68,2017,,0
1484,0,0,66,2017,,0
1485,0,0,66,2017,,0
1486,0,0,66,2017,,0
1487,0,0,66,2017,,0
1488,0,0,64,2017,,0
1489,0,0,66,2017,,0
1490,0,0,66,2017,,0
1491,0,0,68,2017,,0
1492,0,0,66,2017,,0
1493,0,0,66,2017,,0
1494,0,0,68,2017,,0
1495,174,63,66,26,41.0,0
1496,0,0,64,17,,0
1497,0,0,64,2017,,0
1498,0,0,51,17,,0
1499,0,0,66,2017,,0
1500,0,0,66,2017,,0
1501,0,0,64,17,,0
1502,0,0,66,2017,,0
1503,178,63,53,17,40.0,0
1504,0,0,66,2017,,0
1505,0,0,68,2017,,0
1506,0,0,68,2017,,0
1507,0,0,68,2017,,0
1508,0,0,66,2017,,0
1509,0,0,66,2017,,0
1510,0,0,66,2017,,0
1511,0,0,66,2017,,0
1512,0,0,66,2017,,0
1513,0,0,68,2017,,0
1514,0,0,68,2017,,0
1515,0,0,66,2017,,0
1516,0,0,66,2017,,0
1517,0,0,66,2017,,0
1518,0,0,66,2017,,0
1519,0,0,66,2017,,0
1520,0,0,66,2017,,0
1521,0,0,62,21,42.0,1
1522,71,78,57,22,37.0,0
1523,177,78,55,20,39.0,0
1524,0,0,36,2017,,0
1525,165,68,62,17,34.0,0
1526,173,78,57,24,45.0,0
1527,191,0,57,19,37.0,0
1528,0,0,53,2017,,0
1529,175,73,55,17,,0
1530,0,63,53,17,32.0,0
1531,0,0,66,2017,,0
1532,0,0,66,2017,,0
1533,0,0,64,2017,,0
1534,0,0,64,2017,,0
1535,0,0,66,2017,,0
1536,0,0,66,2017,,0
1537,0,0,66,2017,,0
1538,0,0,66,2017,,0
1539,0,0,66,2017,,0
1540,0,0,68,2017,,0
1541,0,0,66,2017,,0
1542,0,0,66,2017,,0
1543,0,0,66,2017,,0
1544,0,0,66,2017,,0
1545,0,0,66,2017,,0
1546,0,0,66,2017,,0
1547,0,0,68,2017,,0
1548,0,0,68,2017,,0
1549,0,0,68,2017,,0
1550,0,0,66,2017,,0
1551,0,0,59,2017,,0
1552,0,0,66,2017,,0
1553,2,40,66,19,36.0,0
1554,180,73,46,19,40.0,0
1555,0,100,13,17,,0
1556,0,0,44,19,,0
1557,0,73,64,17,36.0,0
1558,195,68,49,17,36.0,0
1559,0,0,53,2017,,0
1560,0,0,57,15,3.0,1
1561,168,53,59,26,40.0,0
1562,0,83,44,29,48.0,0
1563,72,63,57,16,31.0,0
1564,0,63,59,35,46.0,0
1565,0,0,51,17,,1
1566,0,0,62,2017,,0
1567,0,63,55,15,,0
1568,0,0,51,2017,,0
1569,0,0,59,2017,,0
1570,180,78,49,20,41.0,0
1571,165,58,53,29,,0
1572,171,63,53,16,34.0,0
1573,0,0,46,17,,0
1574,177,100,40,21,45.0,0
1575,0,0,62,2017,,0
1576,182,73,64,15,31.0,0
1577,181,63,44,25,41.0,0
1578,167,53,29,15,36.0,1
1579,183,78,49,20,36.0,0
1580,0,0,66,29,33.0,0
1581,0,68,62,15,32.0,0
1582,0,0,66,15,30.0,0
1583,168,63,62,28,44.0,0
1584,0,68,62,16,30.0,0
1585,0,0,55,2017,,0
1586,0,0,66,2017,,0
1587,0,0,66,2017,,0
1588,0,0,66,2017,,0
1589,0,0,66,2017,,0
1590,183,63,64,33,49.0,0
1591,0,0,66,2017,,0
1592,196,83,40,16,36.0,0
1593,122,0,59,17,33.0,0
1594,0,0,59,2017,,0
1595,184,68,51,17,,0
1596,188,0,46,16,36.0,0
1597,0,0,57,22,,0
1598,0,0,59,2017,,0
1599,160,0,64,17,32.0,1
1600,72,68,57,17,32.0,0
1601,0,0,53,2017,,0
1602,1,0,64,19,,0
1603,175,63,62,27,42.0,0
1604,0,78,62,20,,0
1605,0,0,59,2017,,0
1606,0,0,70,17,,0
1607,184,73,55,18,36.0,0
1608,0,0,51,2017,,0
1609,0,0,62,22,43.0,0
1610,60,0,36,16,,1
1611,0,0,62,2017,,0
1612,0,0,55,30,,0
1613,178,68,62,15,39.0,0
1614,173,0,55,17,,0
1615,0,63,57,19,,0
1616,180,73,57,18,42.0,0
1617,162,53,53,19,34.0,1
1618,177,68,49,16,39.0,0
1619,179,68,59,15,32.0,0
1620,0,0,62,17,,0
1621,0,0,55,2017,,0
1622,182,73,66,36,53.0,0
1623,0,0,51,2017,,0
1624,0,0,55,2017,,0
1625,0,0,62,23,34.0,0
1626,175,68,49,23,40.0,0
1627,0,0,49,2017,,0
1628,173,73,55,22,45.0,0
1629,0,58,66,23,35.0,0
1630,0,0,62,17,,0
1631,0,0,49,2017,,0
1632,170,68,59,18,38.0,0
1633,0,0,46,2017,,0
1634,0,0,49,17,,1
1635,0,58,59,18,39.0,0
1636,0,0,62,17,38.0,0
1637,175,73,49,16,37.0,0
1638,0,0,49,2017,,0
1639,0,63,62,17,,0
1640,0,0,59,17,,0
1641,66,0,59,21,43.0,0
1642,0,0,40,2017,,0
1643,72,78,59,23,43.0,0
1644,0,0,57,2017,,0
1645,0,0,59,17,,0
1646,173,73,31,16,40.0,0
1647,0,0,62,2017,,0
1648,0,73,53,35,49.0,0
1649,163,0,62,15,39.0,1
1650,175,68,55,15,39.0,0
1651,0,0,59,17,,0
1652,200,83,21,23,56.0,0
1653,0,0,42,16,,1
1654,175,73,59,22,33.0,0
1655,0,68,44,17,48.0,0
1656,0,0,55,2017,,0
1657,0,0,57,23,43.0,0
1658,0,53,57,17,31.0,0
1659,180,68,55,17,37.0,0
1660,188,73,64,17,,0
1661,0,0,64,2017,,0
1662,157,53,59,16,,1
1663,0,68,57,17,,0
1664,0,0,46,2017,,0
1665,0,0,53,17,,0
1666,182,73,62,17,36.0,0
1667,176,88,46,16,42.0,0
1668,169,63,38,14,37.0,1
1669,0,0,64,2017,,0
1670,159,53,44,15,36.0,1
1671,181,73,57,15,38.0,0
1672,0,0,49,2017,,0
1673,174,68,53,16,41.0,0
1674,0,0,51,26,,0
1675,181,0,55,21,42.0,0
1676,182,83,49,15,,0
1677,0,0,64,17,,0
1678,0,0,59,2017,,0
1679,185,78,57,20,42.0,0
1680,189,83,33,16,40.0,0
1681,0,0,49,2017,,0
1682,0,0,38,17,,0
1683,0,0,62,2017,,0
1684,0,0,49,2017,,0
1685,165,68,57,24,,0
1686,162,48,62,23,38.0,1
1687,72,68,59,25,49.0,0
1688,176,63,55,15,32.0,0
1689,186,88,33,15,37.0,0
1690,0,68,55,21,38.0,0
1691,68,0,55,17,,0
1692,192,83,57,23,33.0,0
1693,0,68,55,16,36.0,0
1694,72,78,57,17,43.0,0
1695,0,0,59,2017,,0
1696,169,63,68,29,50.0,0
1697,183,63,57,18,41.0,0
1698,177,73,68,22,39.0,0
1699,183,83,59,25,42.0,0
1700,0,68,64,22,41.0,0
1701,160,68,44,16,34.0,0
1702,177,78,57,21,40.0,0
1703,168,63,59,19,,0
1704,0,0,51,17,,0
1705,200,100,51,2017,,0
1706,0,0,53,2017,,0
1707,0,0,59,17,,0
1708,0,0,59,2017,,0
1709,176,68,66,21,38.0,0
1710,70,73,46,15,,0
1711,0,0,62,17,,0
1712,180,68,64,24,31.0,0
1713,0,0,51,2017,,0
1714,0,0,53,17,52.0,0
1715,0,0,59,18,,0
1716,0,0,51,2017,,0
1717,0,0,51,2017,,0
1718,184,78,53,16,39.0,0
1719,170,63,62,19,38.0,0
1720,180,73,55,17,37.0,0
1721,177,0,55,16,38.0,0
1722,157,48,55,16,36.0,1
1723,175,63,57,21,37.0,0
1724,0,58,51,17,27.0,0
1725,176,63,64,26,48.0,0
1726,0,0,21,2017,,0
1727,0,0,57,17,,0
1728,0,0,62,18,,0
1729,184,68,62,17,,0
1730,174,68,44,15,40.0,0
1731,0,63,55,17,,0
1732,180,68,57,16,34.0,0
1733,0,0,38,2017,,0
1734,0,0,62,17,,0
1735,0,0,44,17,,1
1736,173,0,62,25,49.0,0
1737,185,78,66,15,35.0,0
1738,179,0,57,2017,31.0,0
1739,164,58,62,15,27.0,0
1740,0,0,59,14,28.0,0
1741,0,0,36,2017,,0
1742,0,0,36,14,,1
1743,178,68,42,20,,0
1744,161,53,29,14,33.0,1
1745,184,83,59,20,41.0,0
1746,160,0,62,18,42.0,1
1747,179,73,64,26,38.0,0
1748,184,68,53,16,,0
1749,0,53,62,17,35.0,0
1750,0,0,44,17,,0
1751,184,73,62,29,42.0,0
1752,0,68,55,17,35.0,0
1753,179,0,53,21,39.0,0
1754,0,0,57,2017,,0
1755,180,73,57,17,34.0,0
1756,0,0,57,2017,,0
1757,0,0,53,2017,,0
1758,159,63,64,16,41.0,0
1759,208,88,36,15,47.0,0
1760,0,0,51,2017,,0
1761,0,0,55,17,,0
1762,167,58,53,23,38.0,0
1763,0,0,59,2017,,0
1764,0,0,38,2017,,0
1765,55,100,44,17,,0
1766,161,48,42,15,40.0,1
1767,165,58,59,26,,0
1768,169,0,31,15,27.0,0
1769,176,63,66,28,31.0,0
1770,180,73,49,28,47.0,0
1771,0,0,62,2017,,0
1772,183,68,51,25,,0
1773,179,83,51,17,37.0,0
1774,182,68,62,19,34.0,0
1775,0,0,55,17,,0
1776,0,58,49,14,28.0,0
1777,180,78,59,25,44.0,0
1778,0,0,31,17,,0
1779,0,58,51,14,28.0,0
1780,176,73,59,21,38.0,0
1781,0,0,55,2017,,0
1782,176,68,44,18,48.0,0
1783,0,0,66,2017,,0
1784,180,78,53,18,36.0,0
1785,0,0,53,2017,,0
1786,0,0,55,2017,,0
1787,0,0,68,2017,,0
1788,185,78,62,24,40.0,0
1789,180,78,55,15,41.0,0
1790,176,78,40,14,45.0,0
1791,0,0,55,2017,,0
1792,179,68,49,15,36.0,0
1793,180,73,55,15,39.0,0
1794,170,58,51,21,40.0,1
1795,180,73,44,15,46.0,0
1796,0,0,44,2017,,0
1797,0,0,57,2017,,0
1798,180,63,49,15,36.0,0
1799,190,83,51,21,37.0,0
1800,167,58,44,18,37.0,1
1801,0,0,36,17,,1
1802,6,88,66,24,34.0,0
1803,174,73,46,18,42.0,0
1804,0,0,59,17,,1
1805,0,0,44,2017,,0
1806,172,73,53,18,36.0,0
1807,176,68,38,14,46.0,0
1808,181,78,40,25,,0
1809,0,0,51,2017,,0
1810,170,63,62,21,39.0,0
1811,0,63,57,15,31.0,0
1812,0,0,53,2017,,0
1813,0,0,59,2017,,0
1814,178,73,53,17,36.0,0
1815,173,68,55,16,36.0,0
1816,183,78,55,16,39.0,0
1817,180,63,40,18,42.0,0
1818,190,78,62,22,31.0,0
1819,0,0,53,17,,0
1820,166,63,70,22,28.0,0
